timestamp,vessel_count,vessel_avg_speed
2025-08-23 07:39:00,4663,2.544199
2025-08-23 07:42:00,4779,2.626909
2025-08-23 07:45:00,4438,2.867733
2025-08-23 07:48:00,4861,2.963896
2025-08-23 07:51:00,4630,2.780583
2025-08-23 07:54:00,4801,2.707519
2025-08-23 07:57:00,4771,2.518193
2025-08-23 08:00:00,4568,2.648008
2025-08-23 08:03:00,3806,2.847346
2025-08-23 08:06:00,6451,2.820694
2025-08-23 08:09:00,4182,2.723434
2025-08-23 08:12:00,6622,2.773724
2025-08-23 08:15:00,5535,2.634652
2025-08-23 08:18:00,5262,2.700038
2025-08-23 08:21:00,5677,2.842540
2025-08-23 08:24:00,5279,2.631711
2025-08-23 08:27:00,5284,2.507873
2025-08-23 08:30:00,5812,2.807450
2025-08-23 08:33:00,5508,2.813108
2025-08-23 08:36:00,5656,2.665612
2025-08-23 08:39:00,5676,2.626092
2025-08-23 08:42:00,5855,2.546422
2025-08-23 08:45:00,5978,2.672382
2025-08-23 08:48:00,6005,2.542848
2025-08-23 08:51:00,5512,2.474256
2025-08-23 08:54:00,5496,2.421270
2025-08-23 08:57:00,5465,2.385087
2025-08-23 09:00:00,5762,2.394464
2025-08-23 09:03:00,5399,2.373051
2025-08-23 09:06:00,5517,2.390810
2025-08-23 09:09:00,5426,2.366790
2025-08-23 09:12:00,5634,2.319720
2025-08-23 09:15:00,5720,2.306049
2025-08-23 09:18:00,5465,2.280878
2025-08-23 09:21:00,5884,2.543746
2025-08-23 09:24:00,5736,2.315150
2025-08-23 09:27:00,5538,2.467624
2025-08-23 09:30:00,5802,2.443761
2025-08-23 09:33:00,5790,2.483109
2025-08-23 09:36:00,5840,2.476832
2025-08-23 09:39:00,5935,2.416698
2025-08-23 09:42:00,5695,2.590571
2025-08-23 09:45:00,6411,2.708719
2025-08-23 09:48:00,5944,2.685279
2025-08-23 09:51:00,5831,2.653782
2025-08-23 09:54:00,6253,2.709867
2025-08-23 09:57:00,5856,2.663866
2025-08-23 10:00:00,6239,2.552701
2025-08-23 10:03:00,5826,2.558016
2025-08-23 10:06:00,6555,2.606041
2025-08-23 10:09:00,6291,2.594452
2025-08-23 10:12:00,6160,2.517565
2025-08-23 10:15:00,6014,2.565913
2025-08-23 10:18:00,6134,2.378693
2025-08-23 10:21:00,6105,2.281458
2025-08-23 10:24:00,5928,2.332760
2025-08-23 10:27:00,6247,2.357868
2025-08-23 10:30:00,6228,2.345247
2025-08-23 10:33:00,6384,2.475799
2025-08-23 10:36:00,6344,2.451718
2025-08-23 10:39:00,6311,2.389193
2025-08-23 10:42:00,5599,2.222290
2025-08-23 10:45:00,6630,2.249261
2025-08-23 10:48:00,6349,2.325012
2025-08-23 10:51:00,6111,2.339895
2025-08-23 10:54:00,5692,2.299086
2025-08-23 10:57:00,5934,2.286636
2025-08-23 11:00:00,5982,2.276095
2025-08-23 11:03:00,5913,2.303213
2025-08-23 11:06:00,5400,2.325370
2025-08-23 11:09:00,6519,2.343304
2025-08-23 11:12:00,5747,2.519593
2025-08-23 11:15:00,5736,2.428260
2025-08-23 11:18:00,5572,2.375215
2025-08-23 11:21:00,5468,2.394879
2025-08-23 11:24:00,5572,2.386073
2025-08-23 11:27:00,5850,2.292838
2025-08-23 11:30:00,5518,2.496955
2025-08-23 11:33:00,6170,2.545786
2025-08-23 11:36:00,5872,2.440054
2025-08-23 11:39:00,6169,2.430021
2025-08-23 11:42:00,5645,2.384057
2025-08-23 11:45:00,5800,2.343621
2025-08-23 11:48:00,5859,2.344649
2025-08-23 11:51:00,5800,2.428707
2025-08-23 11:54:00,5581,2.364110
2025-08-23 11:57:00,6177,2.314635
2025-08-23 12:00:00,5967,2.413491
2025-08-23 12:03:00,6046,2.463629
2025-08-23 12:06:00,6021,2.321242
2025-08-23 12:09:00,6032,2.376757
2025-08-23 12:12:00,6104,2.389253
2025-08-23 12:15:00,6430,2.534743
2025-08-23 12:18:00,6389,2.576553
2025-08-23 12:21:00,6529,2.824583
2025-08-23 12:24:00,6212,2.684321
2025-08-23 12:27:00,6408,2.598861
2025-08-23 12:30:00,6366,2.685517
2025-08-23 12:33:00,6203,2.600129
2025-08-23 12:36:00,6743,2.576776
2025-08-23 12:39:00,5986,2.539359
2025-08-23 12:42:00,7006,2.544776
2025-08-23 12:45:00,5378,2.687616
2025-08-23 12:48:00,7891,2.786706
2025-08-23 12:51:00,6882,2.916376
2025-08-23 12:54:00,7019,3.000755
2025-08-23 12:57:00,6017,2.821672
2025-08-23 13:00:00,6374,2.826890
2025-08-23 13:03:00,6797,2.873326
2025-08-23 13:06:00,6755,2.862650
2025-08-23 13:09:00,7126,3.004743
2025-08-23 13:12:00,6541,2.915181
2025-08-23 13:15:00,6844,2.985915
2025-08-23 13:18:00,7147,3.079950
2025-08-23 13:21:00,7335,3.095106
2025-08-23 13:24:00,6812,3.296477
2025-08-23 13:27:00,7167,3.150160
2025-08-23 13:30:00,6687,3.093734
2025-08-23 13:33:00,7654,3.078939
2025-08-23 13:36:00,7014,3.033205
2025-08-23 13:39:00,7421,3.095769
2025-08-23 13:42:00,6895,3.051487
2025-08-23 13:45:00,7220,3.117119
2025-08-23 13:48:00,7166,3.130519
2025-08-23 13:51:00,7286,3.203225
2025-08-23 13:54:00,7189,3.242259
2025-08-23 13:57:00,7180,3.179610
2025-08-23 14:00:00,6903,3.114211
2025-08-23 14:03:00,6657,3.230494
2025-08-23 14:06:00,7289,3.224736
2025-08-23 14:09:00,6958,3.184277
2025-08-23 14:12:00,7273,3.363261
2025-08-23 14:15:00,6767,3.205098
2025-08-23 14:18:00,7188,3.216124
2025-08-23 14:21:00,6586,3.224491
2025-08-23 14:24:00,6858,3.240143
2025-08-23 14:27:00,6702,3.150507
2025-08-23 14:30:00,6355,3.164878
2025-08-23 14:33:00,7120,3.068258
2025-08-23 14:36:00,6703,3.023646
2025-08-23 14:39:00,6614,2.949305
2025-08-23 14:42:00,6610,2.948169
2025-08-23 14:45:00,6106,2.916918
2025-08-23 14:48:00,6878,2.916080
2025-08-23 14:51:00,6220,2.912508
2025-08-23 14:54:00,6294,2.901176
2025-08-23 14:57:00,6288,2.902195
2025-08-23 15:00:00,6054,2.797555
2025-08-23 15:03:00,6153,2.779376
2025-08-23 15:06:00,6318,2.745220
2025-08-23 15:09:00,6215,2.693146
2025-08-23 15:12:00,6255,2.739137
2025-08-23 15:15:00,5975,2.761172
2025-08-23 15:18:00,5886,2.746534
2025-08-23 15:21:00,6086,2.944808
2025-08-23 15:24:00,5799,2.849181
2025-08-23 15:27:00,6033,2.860119
2025-08-23 15:30:00,6358,2.900991
2025-08-23 15:33:00,5660,2.951961
2025-08-23 15:36:00,5962,2.907045
2025-08-23 15:39:00,5666,2.724991
2025-08-23 15:42:00,5939,2.721721
2025-08-23 15:45:00,5475,2.678758
2025-08-23 15:48:00,5520,2.702754
2025-08-23 15:51:00,5846,2.700701
2025-08-23 15:54:00,5420,2.754686
2025-08-23 15:57:00,5365,2.756440
2025-08-23 16:00:00,5832,2.707082
2025-08-23 16:03:00,5645,2.684446
2025-08-23 16:06:00,5246,2.753812
2025-08-23 16:09:00,5508,2.652832
2025-08-23 16:12:00,5598,2.694748
2025-08-23 16:15:00,5491,2.617374
2025-08-23 16:18:00,5629,2.626879
2025-08-23 16:21:00,5588,2.660863
2025-08-23 16:24:00,5178,2.629529
2025-08-23 16:27:00,5642,2.633463
2025-08-23 16:30:00,5321,2.753843
2025-08-23 16:33:00,6104,2.981913
2025-08-23 16:36:00,6015,2.925453
2025-08-23 16:39:00,5415,2.831634
2025-08-23 16:42:00,5698,2.925588
2025-08-23 16:45:00,5793,2.896945
2025-08-23 16:48:00,5701,2.877250
2025-08-23 16:51:00,5651,2.816174
2025-08-23 16:54:00,5252,2.940556
2025-08-23 16:57:00,5732,2.893388
2025-08-23 17:00:00,5422,2.714644
2025-08-23 17:03:00,5615,2.635120
2025-08-23 17:06:00,5965,2.683537
2025-08-23 17:09:00,5193,2.496515
2025-08-23 17:12:00,4844,2.680739
2025-08-23 17:15:00,6567,2.692234
2025-08-23 17:18:00,6037,2.665894
2025-08-23 17:21:00,5613,2.665224
2025-08-23 17:24:00,6092,2.742104
2025-08-23 17:27:00,6086,2.740421
2025-08-23 17:30:00,6036,2.758052
2025-08-23 17:33:00,5810,2.768279
2025-08-23 17:36:00,6071,2.766842
2025-08-23 17:39:00,6265,2.772913
2025-08-23 17:42:00,5550,2.684811
2025-08-23 17:45:00,5555,2.724050
2025-08-23 17:48:00,5998,2.749533
2025-08-23 17:51:00,5767,2.761939
2025-08-23 17:54:00,5870,2.751601
2025-08-23 17:57:00,6069,2.624287
2025-08-23 18:00:00,5557,2.576714
2025-08-23 18:03:00,5313,2.671843
2025-08-23 18:06:00,5997,2.626530
2025-08-23 18:09:00,5417,2.454089
2025-08-23 18:12:00,5569,2.453995
2025-08-23 18:15:00,4190,2.527852
2025-08-23 18:18:00,6082,2.400954
2025-08-23 18:21:00,5436,2.413944
2025-08-23 18:24:00,5139,2.484744
2025-08-23 18:27:00,5196,2.483737
2025-08-23 18:30:00,4774,2.500649
2025-08-23 18:33:00,4976,2.574437
2025-08-23 18:36:00,5303,2.589214
2025-08-23 18:39:00,5091,2.632607
2025-08-23 18:42:00,5383,2.662549
2025-08-23 18:45:00,5101,2.499941
2025-08-23 18:48:00,4998,2.379532
2025-08-23 18:51:00,3739,2.312009
2025-08-23 18:54:00,5996,2.398949
2025-08-23 18:57:00,5022,2.312804
2025-08-23 19:00:00,4518,2.247145
2025-08-23 19:03:00,3646,2.244707
2025-08-23 19:06:00,5963,2.233071
2025-08-23 19:09:00,4996,2.335228
2025-08-23 19:12:00,5084,2.409736
2025-08-23 19:15:00,4385,2.334800
2025-08-23 19:18:00,5252,2.250609
2025-08-23 19:21:00,4498,2.299244
2025-08-23 19:24:00,4786,2.430485
2025-08-23 19:27:00,4807,2.352257
2025-08-23 19:30:00,4851,2.329417
2025-08-23 19:33:00,3621,2.322038
2025-08-23 19:36:00,6104,2.339253
2025-08-23 19:39:00,4949,2.201798
2025-08-23 19:42:00,5135,2.292210
2025-08-23 19:45:00,4944,2.277225
2025-08-23 19:48:00,4810,2.279127
2025-08-23 19:51:00,4890,2.414785
2025-08-23 19:54:00,4713,2.419775
2025-08-23 19:57:00,4693,2.382037
2025-08-23 20:00:00,5030,2.499105
2025-08-23 20:03:00,4602,2.585419
2025-08-23 20:06:00,4877,2.378368
2025-08-23 20:09:00,4901,2.453928
2025-08-23 20:12:00,5006,2.442449
2025-08-23 20:15:00,4013,2.384301
2025-08-23 20:18:00,4689,2.296076
2025-08-23 20:21:00,4258,2.457140
2025-08-23 20:24:00,5234,2.588651
2025-08-23 20:27:00,4242,2.657331
2025-08-23 20:30:00,4595,2.703090
2025-08-23 20:33:00,4186,2.648184
2025-08-23 20:36:00,4341,2.602695
2025-08-23 20:39:00,4208,2.779301
2025-08-23 20:42:00,4210,2.598622
2025-08-23 20:45:00,5520,2.795743
2025-08-23 20:48:00,5351,2.861876
2025-08-23 20:51:00,5983,2.879224
2025-08-23 20:54:00,5402,2.897593
2025-08-23 20:57:00,6169,2.852845
2025-08-23 21:00:00,5392,2.789781
2025-08-23 21:03:00,6455,2.768149
2025-08-23 21:06:00,6073,2.892870
2025-08-23 21:09:00,5432,2.742581
2025-08-23 21:12:00,5885,2.874715
2025-08-23 21:15:00,5537,2.914647
2025-08-23 21:18:00,5390,2.931967
2025-08-23 21:21:00,5271,2.892297
2025-08-23 21:24:00,5098,2.932248
2025-08-23 21:27:00,5082,2.946222
2025-08-23 21:30:00,5293,2.947497
2025-08-23 21:33:00,5242,2.992980
2025-08-23 21:36:00,4921,2.955131
2025-08-23 21:39:00,5126,2.901346
2025-08-23 21:42:00,4499,2.893087
2025-08-23 21:45:00,4588,2.859874
2025-08-23 21:48:00,4498,2.916274
2025-08-23 21:51:00,4473,2.735278
2025-08-23 21:54:00,4632,2.813666
2025-08-23 21:57:00,4478,2.970902
2025-08-23 22:00:00,3711,2.791808
2025-08-23 22:03:00,4563,2.708679
2025-08-23 22:06:00,3774,2.620800
2025-08-23 22:09:00,3881,2.564339
2025-08-23 22:12:00,3996,2.617042
2025-08-23 22:15:00,3798,2.590758
2025-08-23 22:18:00,3886,2.689166
2025-08-23 22:21:00,3946,2.840066
2025-08-23 22:24:00,4135,2.845490
2025-08-23 22:27:00,3766,2.839352
2025-08-23 22:30:00,3818,2.915322
2025-08-23 22:33:00,3893,2.900411
2025-08-23 22:36:00,3725,2.699356
2025-08-23 22:39:00,3757,2.654858
2025-08-23 22:42:00,3675,2.687156
2025-08-23 22:45:00,3812,2.936490
2025-08-23 22:48:00,3848,2.892152
2025-08-23 22:51:00,3899,2.921518
2025-08-23 22:54:00,3747,2.893622
2025-08-23 22:57:00,3829,2.931888
2025-08-23 23:00:00,3858,2.903603
2025-08-23 23:03:00,3511,2.811478
2025-08-23 23:06:00,3441,2.589247
2025-08-23 23:09:00,3998,2.686893
2025-08-23 23:12:00,3584,2.830190
2025-08-23 23:15:00,3763,2.848685
2025-08-23 23:18:00,3697,2.656262
2025-08-23 23:21:00,3878,2.705647
2025-08-23 23:24:00,3580,2.810447
2025-08-23 23:27:00,4164,2.904635
2025-08-23 23:30:00,3634,2.716015
2025-08-23 23:33:00,4016,2.861977
2025-08-23 23:36:00,3721,2.656248
2025-08-23 23:39:00,3458,2.699104
2025-08-23 23:42:00,3453,2.705676
2025-08-23 23:45:00,3630,2.669587
2025-08-23 23:48:00,3431,2.658875
2025-08-23 23:51:00,3472,2.634677
2025-08-23 23:54:00,3187,2.355350
2025-08-23 23:57:00,3426,2.467980
2025-08-24 00:00:00,2834,2.660339
2025-08-24 00:03:00,4028,2.764424
2025-08-24 00:06:00,3531,2.684225
2025-08-24 00:09:00,3349,2.583488
2025-08-24 00:12:00,3728,2.664941
2025-08-24 00:15:00,3263,2.766135
2025-08-24 00:18:00,3262,2.659013
2025-08-24 00:21:00,3032,2.553694
2025-08-24 00:24:00,3906,2.810471
2025-08-24 00:27:00,3621,2.972549
2025-08-24 00:30:00,3551,2.728020
2025-08-24 00:33:00,3804,2.896004
2025-08-24 00:36:00,3670,2.759782
2025-08-24 00:39:00,3682,2.909044
2025-08-24 00:42:00,3482,2.856347
2025-08-24 00:45:00,3911,2.867425
2025-08-24 00:48:00,3319,2.751732
2025-08-24 00:51:00,3672,2.587691
2025-08-24 00:54:00,3437,2.839889
2025-08-24 00:57:00,2891,2.808959
2025-08-24 01:00:00,4450,2.984067
2025-08-24 01:03:00,3771,2.911854
2025-08-24 01:06:00,3446,2.921706
2025-08-24 01:09:00,3212,2.722229
2025-08-24 01:12:00,3755,2.721358
2025-08-24 01:15:00,3681,3.038223
2025-08-24 01:18:00,3790,3.078839
2025-08-24 01:21:00,3990,3.223484
2025-08-24 01:24:00,3444,3.017596
2025-08-24 01:27:00,4038,3.266766
2025-08-24 01:30:00,3685,3.114871
2025-08-24 01:33:00,3939,3.180020
2025-08-24 01:36:00,3813,3.245450
2025-08-24 01:39:00,3751,3.090323
2025-08-24 01:42:00,3931,3.193030
2025-08-24 01:45:00,3581,3.030075
2025-08-24 01:48:00,3658,3.131930
2025-08-24 01:51:00,3736,3.147404
2025-08-24 01:54:00,3899,3.328623
2025-08-24 01:57:00,3974,3.558832
2025-08-24 02:00:00,3879,3.449961
2025-08-24 02:03:00,3673,3.412932
2025-08-24 02:06:00,4301,3.325575
2025-08-24 02:09:00,3870,3.434444
2025-08-24 02:12:00,4092,3.342351
2025-08-24 02:15:00,4380,3.473425
2025-08-24 02:18:00,4107,3.303458
2025-08-24 02:21:00,4006,3.293834
2025-08-24 02:24:00,3823,3.028904
2025-08-24 02:27:00,3524,3.029881
2025-08-24 02:30:00,4050,3.049580
2025-08-24 02:33:00,3709,2.879267
2025-08-24 02:36:00,3798,2.967220
2025-08-24 02:39:00,3775,2.942755
2025-08-24 02:42:00,3268,2.871083
2025-08-24 02:45:00,4007,3.008909
2025-08-24 02:48:00,3525,3.091915
2025-08-24 02:51:00,3591,3.112002
2025-08-24 02:54:00,3672,3.307707
2025-08-24 02:57:00,3999,3.235234
2025-08-24 03:00:00,3746,3.287240
2025-08-24 03:03:00,3516,3.540614
2025-08-24 03:06:00,4476,3.459361
2025-08-24 03:09:00,3795,3.658893
2025-08-24 03:12:00,4158,3.385690
2025-08-24 03:15:00,3930,3.409109
2025-08-24 03:18:00,4150,3.618602
2025-08-24 03:21:00,4229,3.570111
2025-08-24 03:24:00,3790,3.460475
2025-08-24 03:27:00,4147,3.732915
2025-08-24 03:30:00,4366,3.740770
2025-08-24 03:33:00,4414,3.774400
2025-08-24 03:36:00,4189,3.711459
2025-08-24 03:39:00,4216,3.709962
2025-08-24 03:42:00,4363,3.456337
2025-08-24 03:45:00,4126,3.419389
2025-08-24 03:48:00,3963,3.366313
2025-08-24 03:51:00,3921,3.184009
2025-08-24 03:54:00,2248,3.105961
2025-08-24 03:57:00,5263,3.094243
2025-08-24 04:00:00,3870,3.249173
2025-08-24 04:03:00,4036,3.367864
2025-08-24 04:06:00,3951,3.331815
2025-08-24 04:09:00,4099,3.339937
2025-08-24 04:12:00,4146,3.432875
2025-08-24 04:15:00,4236,3.386709
2025-08-24 04:18:00,4115,3.683378
2025-08-24 04:21:00,4467,3.454533
2025-08-24 04:24:00,4143,3.360922
2025-08-24 04:27:00,3887,3.317932
2025-08-24 04:30:00,4161,3.496491
2025-08-24 04:33:00,4331,3.509813
2025-08-24 04:36:00,4123,3.454669
2025-08-24 04:39:00,4009,3.536667
2025-08-24 04:42:00,4399,3.586156
2025-08-24 04:45:00,4673,3.468650
2025-08-24 04:48:00,4457,3.663698
2025-08-24 04:51:00,4042,3.620510
2025-08-24 04:54:00,4496,3.472398
2025-08-24 04:57:00,4264,3.550727
2025-08-24 05:00:00,4117,3.678552
2025-08-24 05:03:00,4747,3.631767
2025-08-24 05:06:00,4456,3.659313
2025-08-24 05:09:00,3996,3.568068
2025-08-24 05:12:00,3995,3.628310
2025-08-24 05:15:00,4644,3.667851
2025-08-24 05:18:00,4088,3.701981
2025-08-24 05:21:00,4777,3.819091
2025-08-24 05:24:00,4627,4.054463
2025-08-24 05:27:00,5310,4.290414
2025-08-24 05:30:00,4782,4.585696
2025-08-24 05:33:00,4929,4.397870
2025-08-24 05:36:00,5151,4.541002
2025-08-24 05:39:00,4892,4.469563
2025-08-24 05:42:00,4828,4.419967
2025-08-24 05:45:00,5003,4.449370
2025-08-24 05:48:00,4756,4.374895
2025-08-24 05:51:00,5401,4.427736
2025-08-24 05:54:00,4855,4.287559
2025-08-24 05:57:00,4879,4.342919
2025-08-24 06:00:00,4157,4.411547
2025-08-24 06:03:00,5407,4.233475
2025-08-24 06:06:00,4618,4.195712
2025-08-24 06:09:00,5200,4.148769
2025-08-24 06:12:00,4821,3.998237
2025-08-24 06:15:00,4983,3.836364
2025-08-24 06:18:00,4712,3.775340
2025-08-24 06:21:00,4533,3.576594
2025-08-24 06:24:00,4609,3.851681
2025-08-24 06:27:00,4409,3.714833
2025-08-24 06:30:00,4413,3.585747
2025-08-24 06:33:00,4326,3.746694
2025-08-24 06:36:00,4724,3.454953
2025-08-24 06:39:00,4272,3.451147
2025-08-24 06:42:00,4278,3.203530
2025-08-24 06:45:00,4286,3.353406
2025-08-24 06:48:00,4069,3.110371
2025-08-24 06:51:00,4355,3.238898
2025-08-24 06:54:00,4147,3.175018
2025-08-24 06:57:00,4122,3.204634
2025-08-24 07:00:00,4052,3.001431
2025-08-24 07:03:00,4202,3.187173
2025-08-24 07:06:00,4326,3.187147
2025-08-24 07:09:00,4169,2.925834
2025-08-24 07:12:00,3815,2.830564
2025-08-24 07:15:00,4580,3.047336
2025-08-24 07:18:00,4288,3.194893
2025-08-24 07:21:00,5094,3.093973
2025-08-24 07:24:00,4392,3.072404
2025-08-24 07:27:00,5196,3.107564
2025-08-24 07:30:00,4692,3.069267
2025-08-24 07:33:00,4654,3.162892
2025-08-24 07:36:00,4740,3.107679
2025-08-24 07:39:00,4775,3.054785
2025-08-24 07:42:00,3115,2.963884
2025-08-24 07:45:00,5548,3.035616
2025-08-24 07:48:00,5054,3.363712
2025-08-24 07:51:00,4536,3.105467
2025-08-24 07:54:00,4684,2.963108
2025-08-24 07:57:00,4702,3.121289
2025-08-24 08:00:00,4862,3.136960
2025-08-24 08:03:00,5099,3.151304
2025-08-24 08:06:00,5408,3.365237
2025-08-24 08:09:00,4869,3.184904
2025-08-24 08:12:00,5443,2.993478
2025-08-24 08:15:00,4947,3.356923
2025-08-24 08:18:00,5200,3.448288
2025-08-24 08:21:00,5630,3.392327
2025-08-24 08:24:00,5176,3.410954
2025-08-24 08:27:00,5560,3.463705
2025-08-24 08:30:00,5070,3.200296
2025-08-24 08:33:00,5646,3.031722
2025-08-24 08:36:00,5394,3.096440
2025-08-24 08:39:00,5609,2.982278
2025-08-24 08:42:00,5305,2.933798
2025-08-24 08:45:00,5393,3.045244
2025-08-24 08:48:00,5878,3.193008
2025-08-24 08:51:00,5368,3.084277
2025-08-24 08:54:00,5407,2.923174
2025-08-24 08:57:00,5782,3.103321
